Wavelength,Responsivity
1090.5,0.245125
1090.6,0.24465
1090.7,0.244175
1090.8,0.2437
1090.9,0.243225
1091.0,0.24275
1091.1,0.242275
1091.2,0.2418
1091.3,0.241325
1091.4,0.24085
1091.5,0.240375
1091.6,0.2399
1091.7,0.239425
1091.8,0.23895
1091.9,0.238475
1092.0,0.238
1092.1,0.237525
1092.2,0.23705
1092.3,0.236575
1092.4,0.2361
1092.5,0.235625
1092.6,0.23515
1092.7,0.234675
1092.8,0.2342
1092.9,0.233725
1093.0,0.23325
1093.1,0.232775
1093.2,0.2323
1093.3,0.231825
1093.4,0.23135
1093.5,0.230875
1093.6,0.2304
1093.7,0.229925
1093.8,0.22945
1093.9,0.228975
1094.0,0.2285
1094.1,0.228025
1094.2,0.22755
1094.3,0.227075
1094.4,0.2266
1094.5,0.226125
1094.6,0.22565
1094.7,0.225175
1094.8,0.2247
1094.9,0.224225
1095.0,0.22375
1095.1,0.223275
1095.2,0.2228
1095.3,0.222325
1095.4,0.22185
1095.5,0.221375
1095.6,0.2209
1095.7,0.220425
1095.8,0.21995
1095.9,0.219475
1096.0,0.219
1096.1,0.218525
1096.2,0.21805
1096.3,0.217575
1096.4,0.2171
1096.5,0.216625
1096.6,0.21615
1096.7,0.215675
1096.8,0.2152
1096.9,0.214725
1097.0,0.21425
1097.1,0.213775
1097.2,0.2133
1097.3,0.212825
1097.4,0.21235
1097.5,0.211875
1097.6,0.2114
1097.7,0.210925
1097.8,0.21045
1097.9,0.209975
1098.0,0.2095
1098.1,0.209025
1098.2,0.20855
1098.3,0.208075
1098.4,0.2076
1098.5,0.207125
1098.6,0.20665
1098.7,0.206175
1098.8,0.2057
1098.9,0.205225
1099.0,0.20475
1099.1,0.204275
1099.2,0.2038
1099.3,0.203325
1099.4,0.20285
1099.5,0.202375
1099.6,0.2019
1099.7,0.201425
1099.8,0.20095
1099.9,0.200475
