V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	
1.0724755	-0.0008584996224	-0.000920719811783251	1.068278488	-0.0009545407534	-0.00101971535277653	1.072262844	-0.0009502946644	-0.00101896565948757	1.068386512	-0.0007870731574	-0.000840898345323413	1.073201648	-0.0008599439984	-0.000922893316270589	1.068741532	-0.0006898824818	-0.000737306060498894	1.074894508	-0.00018518199044	-0.000199051104504464	1.069545194	-0.00013391908096	-0.000143232509425665	1.073007502	-0.0006198521398	-0.000665105996136153	1.070021186	-0.0004135588364	-0.000442516716605508	1.07269569	-0.0008257857342	-0.000885816797939826	1.069316976	-0.0007260583954	-0.00077638656776854	1.0753147	1.0135572592E-06	1.08989302010947E-06	1.070683864	5.056242368E-07	5.41363711589075E-07	1.073295698	-0.0008166914244	-0.000876551392402012	1.0683165	-0.000653488157	-0.000698132180677691	1.051835526	-0.008038861194	-0.00845555979243198	1.046349402	-0.007994126148	-0.00836464911447237	
1.076199072	-0.0008920850774	-0.000960061132442928	1.072276914	-0.000981816757	-0.00105277944230945	1.075865352	-0.0010141252214	-0.00109106218829359	1.07259352	-0.0008581108232	-0.000920404108406186	1.077533334	-0.0009348982896	-0.00100738407094359	1.073100994	-0.0007489892624	-0.000803741121976767	1.07965477	-0.000242962604	-0.000262315734340221	1.07350525	-0.000159502282	-0.00017122653711398	1.07788585	-0.0006947445552	-0.000748855325414624	1.074794068	-0.000445784878	-0.000479126942478504	1.077260942	-0.0008952543484	-0.00096442254268698	1.073371908	-0.000776891409	-0.000833893413987139	1.079375086	9.2305282982E-07	9.96320227569506E-07	1.074995952	2.461166384E-07	2.64574389999848E-07	1.077525536	-0.0008899076604	-0.000958898228763016	1.072054152	-0.0007124425578	-0.00076377700215099	1.056263036	-0.008166946206	-0.00862644339439824	1.050038602	-0.008064204284	-0.00846772579261377	
1.080382486	-0.0009288372634	-0.00100349951172153	1.07623228	-0.0010123998664	-0.00108957741648737	1.080315122	-0.001095660477	-0.00118365858188083	1.077035806	-0.0009347699222	-0.00100678067658123	1.081760826	-0.0010092883128	-0.00109180855892667	1.076466448	-0.0007950698698	-0.000855866038655428	1.083661884	-0.0002855957314	-0.000309489208351282	1.078125804	-0.0001895045004	-0.000204309691855368	1.08221798	-0.0007639370386	-0.000826746398760874	1.078672126	-0.0004736537776	-0.000510917127271723	1.082218624	-0.0009713491792	-0.00105121217213735	1.078115556	-0.000838419645	-0.000903913261730498	1.084085312	9.0642956782E-07	9.8264698083617E-07	1.079294152	2.91368853E-07	3.14472699117848E-07	1.081599428	-0.000959907296	-0.00103823518228663	1.07720583	-0.0007971159164	-0.000858657912331873	1.060678686	-0.008247521932	-0.00874797072558994	1.05404876	-0.008169753694	-0.00861131875066612	
1.085460852	-0.0009706798626	-0.00105363499067704	1.08076411	-0.0010503258396	-0.0011351544712453	1.084663992	-0.00117634333	-0.00127593725228037	1.08174223	-0.0010189575126	-0.00110224937195518	1.085064828	-0.0010680903344	-0.0011589472549842	1.080504448	-0.0008525457238	-0.000921179446689279	1.087636148	-0.0003305145574	-0.000359479580068461	1.083049432	-0.000224106745	-0.000242718682879619	1.086579154	-0.0008317460972	-0.000903757970638378	1.08276669	-0.0005065225852	-0.000548445782987247	1.086061992	-0.0010309130996	-0.00111963553453047	1.081551594	-0.0008790718336	-0.000950761542870583	1.08839569	6.8016849422E-07	7.40292457582838E-07	1.083505724	4.437487596E-07	4.808043210445E-07	1.086088454	-0.0010391568528	-0.00112861625972106	1.081909462	-0.0008765344768	-0.000948330944219139	1.065074424	-0.00832687862	-0.00886874544991441	1.057927578	-0.008280438766	-0.00876010452849169	
1.089446784	-0.0009906416302	-0.00107925133811791	1.085201576	-0.001087535166	-0.00118019487609862	1.089510948	-0.00127072375	-0.00138446743750861	1.086557222	-0.0011072879886	-0.00120313176084718	1.089444522	-0.001147339892	-0.00124996316021147	1.084407494	-0.0009102192108	-0.000987048533374286	1.092464266	-0.0003865118644	-0.000422250400242038	1.08816585	-0.000261620831	-0.000284686853942821	1.090105182	-0.0008965195632	-0.000977300621608696	1.087459542	-0.0005443414312	-0.000591949283464376	1.08974187	-0.0010880841944	-0.0011857309047229	1.08628871	-0.0009495904844	-0.00103152942232715	1.092749066	8.3254840022E-07	9.09766486740199E-07	1.088174666	3.698675916E-07	4.02480542953554E-07	1.090292986	-0.0011175540064	-0.00121846129465412	1.086033582	-0.0009467936192	-0.00102824966567452	1.068826218	-0.008404513876	-0.0089829647802136	1.063015392	-0.008436883064	-0.00896853655753612	
1.094351386	-0.001018358149	-0.00111444165180254	1.088791592	-0.001121227748	-0.0012207833447395	1.09321004	-0.001338409058	-0.00146316221983254	1.090349098	-0.001176068584	-0.00128232531975054	1.093734924	-0.001228175124	-0.00134329802590683	1.088478976	-0.0009716116902	-0.00105757889761853	1.096245232	-0.0004288734784	-0.000470150505827255	1.092791542	-0.0002974421148	-0.000325042227288033	1.094439914	-0.0009774000468	-0.00106970562316339	1.090929258	-0.0005766912236	-0.00062912932865706	1.093991684	-0.00116003614	-0.00126906989029946	1.090356134	-0.0010059996792	-0.00109689792101775	1.09764035	6.1829301582E-07	6.7866336228722E-07	1.092407292	7.365028824E-07	8.04561119312779E-07	1.094042626	-0.001182603604	-0.00129381875243722	1.090701256	-0.0010286336346	-0.00112193199722207	1.072970062	-0.00852501314	-0.00914708387737661	1.067160692	-0.00852975631	-0.00910262064637097	
1.098100898	-0.001031050934	-0.00113219795650914	1.093029292	-0.001166575084	-0.00127510073812936	1.09770712	-0.001425796628	-0.00156510711022759	1.094087702	-0.001245780082	-0.00136299266711275	1.097087948	-0.001289719984	-0.00141493625074115	1.09238291	-0.0010327446616	-0.00112815261872557	1.0998199	-0.0004653209052	-0.000511769191424973	1.097423894	-0.0003348656964	-0.00036748961651031	1.09815886	-0.0010608257374	-0.00116495518244184	1.094493338	-0.0006120267386	-0.000669859188075567	1.097654058	-0.0012208191	-0.00134003703919891	1.094068354	-0.0010593160228	-0.00115896413743062	1.102002666	8.611773516E-07	9.49019737362019E-07	1.09687875	1.0246394328E-06	1.12390522025037E-06	1.097480756	-0.001244955616	-0.00136631483063413	1.095025584	-0.0011059807522	-0.00121107721907056	1.07646882	-0.00860826983	-0.0092665340661417	1.071534106	-0.008627900978	-0.00924509016111775	
1.102409818	-0.001047660344	-0.00115495104915486	1.09699829	-0.001214755764	-0.00133258499587564	1.10161283	-0.001502031834	-0.00165465753940283	1.09845966	-0.001328612876	-0.00145942764804258	1.10078444	-0.001360848154	-0.00149800047312592	1.096663228	-0.001100825234	-0.0012072345545823	1.103672974	-0.0005104253576	-0.000563342672427405	1.10139822	-0.0003689082912	-0.000406314935270922	1.102378804	-0.001166222764	-0.00128561925577589	1.098926494	-0.0006582431028	-0.000723360785159686	1.101664534	-0.00129083536	-0.00142206753534512	1.09818106	-0.0011215609062	-0.00123167694482528	1.105995068	6.182930146E-07	6.83829024726452E-07	1.101061278	9.793872182E-07	1.07836534212816E-06	1.101908266	-0.001328900322	-0.00146432624950186	1.098030316	-0.001160792266	-0.00127458509864634	1.079153548	-0.008743838082	-0.00943594388932782	1.076089402	-0.008689841102	-0.0093510459149262	
1.105993556	-0.001065974562	-0.00117896099643192	1.10111924	-0.001273298278	-0.00140205323216467	1.105404006	-0.001577319514	-0.00174357530951757	1.10227652	-0.001402607636	-0.00154606146393551	1.105480968	-0.001451542828	-0.0016046529705909	1.100885392	-0.001170079594	-0.00128812353251189	1.107978278	-0.0005574941256	-0.000617691381277404	1.105155722	-0.0004025223752	-0.000444849906185311	1.1062802	-0.00126314839	-0.00139739605351888	1.10349809	-0.0007072928096	-0.000780496264464334	1.105498898	-0.001359723084	-0.00150317237094716	1.102654294	-0.001189855734	-0.00131199953433562	1.109704436	4.945420606E-07	5.48795518436401E-07	1.105437294	1.069891647E-06	1.18269812713288E-06	1.105851454	-0.001403961742	-0.00155257313375107	1.102251018	-0.001241277486	-0.00136819937256398	1.08289862	-0.008872594488	-0.00960812032687481	1.080340358	-0.008847487818	-0.00955829815669876	
1.110413268	-0.00110414342	-0.0012260555033429	1.105122042	-0.001331276524	-0.00147122303066954	1.109244902	-0.001652426186	-0.0018329453227518	1.105667786	-0.001468785768	-0.00162398910821287	1.109206316	-0.001525825724	-0.00169245553017607	1.104964294	-0.00123837442	-0.00136835951670296	1.11210887	-0.0005993080956	-0.000666495848979568	1.109296646	-0.000442141151	-0.00049046569586288	1.110996578	-0.001390002354	-0.00154428785870594	1.107487446	-0.0007541186932	-0.000835176985512926	1.109725818	-0.001434677374	-0.00159209852242824	1.106343432	-0.001249007766	-0.00138183153843109	1.114241722	4.040376306E-07	4.50195585272544E-07	1.1099189	1.069891647E-06	1.18749295995743E-06	1.10932827	-0.001467075652	-0.00162746849499228	1.10709176	-0.001335917414	-0.00147898316107991	1.086959638	-0.008970908158	-0.00975101508395093	1.083494062	-0.008860378236	-0.00960016720578003	
1.114767278	-0.001151562202	-0.00128372386137123	1.109319154	-0.001389497654	-0.00154139636202026	1.113154862	-0.001735592368	-0.00193198308288929	1.11001057	-0.001556082832	-0.00172726839131553	1.113355422	-0.001606920464	-0.00178907361131716	1.109252094	-0.001311364396	-0.00145463370226004	1.11592795	-0.00063616741	-0.00070991699369811	1.11358673	-0.0004848980294	-0.00053997601094299	1.115685558	-0.001528725328	-0.00170557677059841	1.111983002	-0.000806323126	-0.000896617610231504	1.11364865	-0.0015060198	-0.00167717691714327	1.110617408	-0.001319633544	-0.00146560798614713	1.11791938	4.65913108E-07	5.20853292829233E-07	1.114078344	8.55636263E-07	9.53245830949388E-07	1.113655264	-0.0015530918	-0.00172960885854524	1.1104607	-0.001403755102	-0.00155881487319549	1.0908604	-0.00908326941	-0.00990857890190036	1.08842194	-0.008993220272	-0.00978841825529757	
1.119814062	-0.001209907082	-0.00135487096413699	1.113225814	-0.001440466424	-0.00160356440739707	1.117028862	-0.001816534726	-0.00202912171776726	1.114737982	-0.001651134648	-0.0018405825055218	1.118234466	-0.001706069914	-0.00190778617924046	1.11366781	-0.001387797234	-0.00154554510631284	1.120686184	-0.0006828695428	-0.000765282462090357	1.117891018	-0.0005296644756	-0.00059210715982692	1.119081006	-0.001648141306	-0.00184440363074863	1.116817084	-0.0008676251014	-0.000968978535750752	1.118503154	-0.00159715499	-0.00178642289374184	1.11491041	-0.001390806968	-0.00155062516692374	1.123156228	2.53966508E-08	2.85244065163611E-08	1.117818092	9.1751174038E-07	1.02561122301917E-06	1.11781534	-0.001634305672	-0.00182685195041061	1.114733156	-0.001490318896	-0.00166130788638452	1.094588794	-0.009493952672	-0.0103919742055376	1.092553734	-0.009083638818	-0.00992436350891325	
1.12407694	-0.001269487626	-0.00142700176600194	1.118600722	-0.00149813991	-0.00167582038498302	1.121066924	-0.001901710478	-0.00213194471591003	1.118510322	-0.00172933417	-0.0019342781193323	1.122654494	-0.001794767026	-0.00201490326742192	1.118470816	-0.001472515844	-0.00164696599761161	1.125247124	-0.0007251240294	-0.000815943728625641	1.12198679	-0.0005742166662	-0.000644263514074239	1.12254552	-0.001775407158	-0.00199297535138883	1.121363502	-0.000922905762	-0.0010349128372923	1.12279216	-0.001679728276	-0.00188598573922312	1.119158828	-0.00146423746	-0.0016387142796473	1.127040502	3.467797258E-07	3.90834796249054E-07	1.12238696	1.32939924578E-06	1.49210037809731E-06	1.121244022	-0.001700879068	-0.00190710048713993	1.119022796	-0.001577232702	-0.00176495934813467	1.098825544	-0.009646175586	-0.010599464135806	1.096656356	-0.009215899964	-0.0101066752717808	
1.128475404	-0.001330558722	-0.00150150279135467	1.122740064	-0.00153922061	-0.00172814464618152	1.12530691	-0.001991993264	-0.00224160378465265	1.1218473	-0.0017992433	-0.00201847623814809	1.126319978	-0.001870495222	-0.00210677613729215	1.122856976	-0.00155130826	-0.00174189730166742	1.12957266	-0.0007622881036	-0.000861059800869808	1.125964226	-0.0006195021276	-0.000697537233608487	1.12698413	-0.001947010946	-0.00219425043707829	1.124717858	-0.0009677174608	-0.00108840910966017	1.126812718	-0.00175751591	-0.00198039127947534	1.123747104	-0.001544965564	-0.00173615057832473	1.13164723	6.515395388E-07	7.37312914318498E-07	1.126665312	9.0550605138E-07	1.02020225789594E-06	1.125556874	-0.00178729048	-0.00201169708559876	1.122462512	-0.001648253744	-0.00185010303790364	1.102239448	-0.0100204853	-0.0110449741857641	1.100979036	-0.00925077834	-0.0101849130190229	
1.132746524	-0.001389315492	-0.00157374229430235	1.126781932	-0.001568370424	-0.00176721145644638	1.129068598	-0.00207307138	-0.00234063979657053	1.125788078	-0.001881907092	-0.00211862856807725	1.131192872	-0.001968701764	-0.00222698140253063	1.127198808	-0.001629643538	-0.0018369322534985	1.13359626	-0.0007945141452	-0.000900658263515817	1.12984736	-0.0006665090202	-0.000753053456889157	1.129992858	-0.00210161006	-0.00237480435810095	1.129212146	-0.0010290480654	-0.00116201357426748	1.130637696	-0.001835913064	-0.00207575251673726	1.127469852	-0.001610760438	-0.00181608383263932	1.136431086	3.9203194102E-07	4.45517284480046E-07	1.1309625	8.8888278938E-07	1.00529310168418E-06	1.12963825	-0.001870304284	-0.00211276725834526	1.126136872	-0.001723269912	-0.0019406377883114	1.105442552	-0.010443918598	-0.0115451520278534	1.105866386	-0.009413955984	-0.0104105774819892	
1.13661653	-0.001453496062	-0.0016520676503591	1.131603076	-0.001620512982	-0.00183377747512913	1.133988168	-0.00217772313	-0.00246951226259993	1.12979348	-0.001967754238	-0.00222315590833477	1.134471506	-0.00203637045	-0.0023102042511854	1.131360156	-0.00170619551	-0.0019303216183601	1.138845156	-0.0008402567462	-0.000956922325206191	1.133577148	-0.0007139896758	-0.000809362380394809	1.133139836	-0.00227505903	-0.00257796001614452	1.13278523	-0.001080304972	-0.00122375351617716	1.13489271	-0.001924260164	-0.002183828832267	1.131408984	-0.001681798104	-0.00190280148413977	1.141725898	4.3728415602E-07	4.99258645713107E-07	1.136238412	5.3887076116E-07	6.1228565793367E-07	1.133514214	-0.001949463338	-0.00220974440329489	1.130256426	-0.001808919426	-0.00204454280535273	1.108084662	-0.010773399978	-0.0119378392732129	1.109463884	-0.009529517216	-0.0105726551831082	
1.140112056	-0.001510283898	-0.00172189288009247	1.135908636	-0.001674529352	-0.00190211235217228	1.138457156	-0.00227499877	-0.0025899886295977	1.134001058	-0.00205858467	-0.00233443719376258	1.138111686	-0.002110150954	-0.00240158745997145	1.135329026	-0.0017802189	-0.00202113418980379	1.14246111	-0.0008646827836	-0.000987866452749546	1.138005674	-0.000773355964	-0.00088008347505374	1.136902032	-0.002486891114	-0.00282735156086934	1.13722479	-0.001143006994	-0.00129985588872018	1.138130376	-0.001995845474	-0.00227153235976152	1.135211576	-0.001753383414	-0.0019904611487392	1.146105846	9.2305282922E-07	1.05791624373588E-06	1.14110807	3.4123863938E-07	3.89390165192338E-07	1.137756228	-0.002036303262	-0.00231681671843722	1.133676736	-0.001882530926	-0.00213418151560674	1.111055404	-0.010802290278	-0.0120019429889486	1.113242124	-0.009671852058	-0.0107671131280617	
1.14473407	-0.001569588312	-0.00179676121662019	1.139624664	-0.0017279362	-0.00196919871133844	1.142361026	-0.002356353016	-0.00269180584897595	1.138021872	-0.002145605602	-0.00244174610376173	1.142625954	-0.002196945626	-0.00251028709179438	1.139732502	-0.001863356454	-0.00212372791343527	1.147027188	-0.0008987540072	-0.00103089528158235	1.141803194	-0.0008257746522	-0.000942872135406199	1.140504668	-0.002716535022	-0.00309822087337648	1.141589772	-0.001211425572	-0.00138295104253445	1.142171354	-0.002087635436	-0.0023844373925945	1.139251096	-0.001831385304	-0.00208640771478029	1.150406268	5.397942769E-07	6.20982719576288E-07	1.145080876	-3.5878541662E-07	-4.10838319159255E-07	1.142181454	-0.00212632654	-0.00242865073913599	1.137846772	-0.001972723208	-0.00224465673427228	1.11374438	-0.01226759122	-0.0136629607774123	1.117235476	-0.009779918044	-0.0109264713911293	
1.148530384	-0.001625495114	-0.00186693052747254	1.14334259	-0.001778312074	-0.00203321993251543	1.146710976	-0.002443938216	-0.00280249077695306	1.142393132	-0.002241221686	-0.00256035626137586	1.146946034	-0.002273011828	-0.00260702190135969	1.143848886	-0.001941465472	-0.00222074311735466	1.15181028	-0.0009349132982	-0.00107684274777547	1.146357222	-0.0008902147304	-0.00102050408532482	1.144229446	-0.002971626376	-0.00340022240192947	1.145633858	-0.001273032306	-0.00145842891208142	1.146362698	-0.002176608678	-0.00249518299660229	1.142983546	-0.001905989584	-0.00217851473335939	1.155334082	6.469219689E-07	7.47410999064714E-07	1.14940749	-2.6828098722E-07	-3.08364176135262E-07	1.14616041	-0.002205073706	-0.00252736818294918	1.141860418	-0.002061329816	-0.00235375092533362	1.117555788	-0.01230716474	-0.0137539431890565	1.12130436	-0.009876448416	-0.0110745046701759	
1.15302328	-0.001697204174	-0.00195691592353517	1.14828461	-0.001872342484	-0.00214998205902637	1.151322082	-0.00251371159	-0.00289409166134633	1.146627536	-0.00233488546	-0.00267724396184203	1.150562114	-0.002324194854	-0.00267413054456616	1.147885808	-0.002019405486	-0.00231804689797674	1.155606468	-0.0009598417276	-0.00110919930867085	1.150408602	-0.000950585802	-0.00109356208355987	1.148487696	-0.003254800886	-0.0037380987705009	1.15007361	-0.00135315089	-0.00155622312893701	1.15100881	-0.002278105702	-0.00262211973311323	1.14754119	-0.001997248526	-0.00229192495025179	1.158810074	4.9454206208E-07	5.73080323555037E-07	1.153805448	-1.4453003322E-07	-1.66759539728857E-07	1.15039938	-0.002285908938	-0.00262970822501166	1.146312218	-0.002161850684	-0.00247815585256086	1.121471264	-0.01230580994	-0.0138006122279556	1.124826012	-0.009963593102	-0.0112073086941134	
1.157605212	-0.001759053792	-0.00203628983780756	1.152306186	-0.00193815398	-0.00223334682057452	1.1557631	-0.002540987594	-0.00293677969870298	1.150408628	-0.002419439686	-0.00278334428970001	1.154950814	-0.002363706502	-0.00272996474854199	1.151769638	-0.00209521218	-0.00241320177409179	1.158759728	-0.0009819986894	-0.0011379005342255	1.155108366	-0.0010230567614	-0.00118174142398601	1.152181148	-0.003518425516	-0.00405386355017737	1.15432799	-0.001422924264	-0.00164252130558535	1.155494156	-0.002369133764	-0.00273752021908428	1.151584832	-0.00208026233	-0.00239559854580898	1.162648816	2.0640551088E-07	2.39977122840507E-07	1.158133966	2.50734209E-07	2.90383803881043E-07	1.154279976	-0.00235383713	-0.00271698706592431	1.150295234	-0.00225167633	-0.00259009255090961	1.127208098	-0.01227026018	-0.0138311366394629	1.12842275	-0.010046956912	-0.0113372147477705	
